auth_name,code,name,description,scope,coordinate_system_auth_name,coordinate_system_code,geodetic_crs_auth_name,geodetic_crs_code,conversion_auth_name,conversion_code,area_of_use_auth_name,area_of_use_code,text_definition,deprecated
EPSG,26717,NAD27 / UTM zone 17N,,,EPSG,4400,EPSG,4267,EPSG,16017,EPSG,2147,,0
EPSG,26718,NAD27 / UTM zone 18N,,,EPSG,4400,EPSG,4267,EPSG,16018,EPSG,2148,,0
EPSG,26719,NAD27 / UTM zone 19N,,,EPSG,4400,EPSG,4267,EPSG,16019,EPSG,2149,,0
EPSG,26720,NAD27 / UTM zone 20N,,,EPSG,4400,EPSG,4267,EPSG,16020,EPSG,2150,,0
EPSG,26721,NAD27 / UTM zone 21N,,,EPSG,4400,EPSG,4267,EPSG,16021,EPSG,3891,,0
EPSG,26722,NAD27 / UTM zone 22N,,,EPSG,4400,EPSG,4267,EPSG,16022,EPSG,2152,,0
EPSG,26729,NAD27 / Alabama East,,,EPSG,4497,EPSG,4267,EPSG,10101,EPSG,2154,,0
EPSG,26730,NAD27 / Alabama West,,,EPSG,4497,EPSG,4267,EPSG,10102,EPSG,2155,,0
EPSG,26731,NAD27 / Alaska zone 1,,,EPSG,4497,EPSG,4267,EPSG,15001,EPSG,2156,,0
EPSG,26732,NAD27 / Alaska zone 2,,,EPSG,4497,EPSG,4267,EPSG,15002,EPSG,2158,,0
EPSG,26733,NAD27 / Alaska zone 3,,,EPSG,4497,EPSG,4267,EPSG,15003,EPSG,2159,,0
EPSG,26734,NAD27 / Alaska zone 4,,,EPSG,4497,EPSG,4267,EPSG,15004,EPSG,2160,,0
EPSG,26735,NAD27 / Alaska zone 5,,,EPSG,4497,EPSG,4267,EPSG,15005,EPSG,2161,,0
EPSG,26736,NAD27 / Alaska zone 6,,,EPSG,4497,EPSG,4267,EPSG,15006,EPSG,2162,,0
EPSG,26737,NAD27 / Alaska zone 7,,,EPSG,4497,EPSG,4267,EPSG,15007,EPSG,2163,,0
EPSG,26738,NAD27 / Alaska zone 8,,,EPSG,4497,EPSG,4267,EPSG,15008,EPSG,2164,,0
EPSG,26739,NAD27 / Alaska zone 9,,,EPSG,4497,EPSG,4267,EPSG,15009,EPSG,2165,,0
EPSG,26740,NAD27 / Alaska zone 10,,,EPSG,4497,EPSG,4267,EPSG,15010,EPSG,2157,,0
EPSG,26741,NAD27 / California zone I,,,EPSG,4497,EPSG,4267,EPSG,10401,EPSG,2175,,0
EPSG,26742,NAD27 / California zone II,,,EPSG,4497,EPSG,4267,EPSG,10402,EPSG,2176,,0
EPSG,26743,NAD27 / California zone III,,,EPSG,4497,EPSG,4267,EPSG,10403,EPSG,2177,,0
EPSG,26744,NAD27 / California zone IV,,,EPSG,4497,EPSG,4267,EPSG,10404,EPSG,2178,,0
EPSG,26745,NAD27 / California zone V,,,EPSG,4497,EPSG,4267,EPSG,10405,EPSG,2179,,0
EPSG,26746,NAD27 / California zone VI,,,EPSG,4497,EPSG,4267,EPSG,10406,EPSG,2180,,0
EPSG,26747,NAD27 / California zone VII,,,EPSG,4497,EPSG,4267,EPSG,10407,EPSG,2181,,1
EPSG,26748,NAD27 / Arizona East,,,EPSG,4497,EPSG,4267,EPSG,10201,EPSG,2167,,0
EPSG,26749,NAD27 / Arizona Central,,,EPSG,4497,EPSG,4267,EPSG,10202,EPSG,2166,,0
EPSG,26750,NAD27 / Arizona West,,,EPSG,4497,EPSG,4267,EPSG,10203,EPSG,2168,,0
EPSG,26751,NAD27 / Arkansas North,,,EPSG,4497,EPSG,4267,EPSG,10301,EPSG,2169,,0
EPSG,26752,NAD27 / Arkansas South,,,EPSG,4497,EPSG,4267,EPSG,10302,EPSG,2170,,0
EPSG,26753,NAD27 / Colorado North,,,EPSG,4497,EPSG,4267,EPSG,10501,EPSG,2184,,0
EPSG,26754,NAD27 / Colorado Central,,,EPSG,4497,EPSG,4267,EPSG,10502,EPSG,2183,,0
EPSG,26755,NAD27 / Colorado South,,,EPSG,4497,EPSG,4267,EPSG,10503,EPSG,2185,,0
EPSG,26756,NAD27 / Connecticut,,,EPSG,4497,EPSG,4267,EPSG,10600,EPSG,1377,,0
EPSG,26757,NAD27 / Delaware,,,EPSG,4497,EPSG,4267,EPSG,10700,EPSG,1378,,0
EPSG,26758,NAD27 / Florida East,,,EPSG,4497,EPSG,4267,EPSG,10901,EPSG,2186,,0
EPSG,26759,NAD27 / Florida West,,,EPSG,4497,EPSG,4267,EPSG,10902,EPSG,2188,,0
EPSG,26760,NAD27 / Florida North,,,EPSG,4497,EPSG,4267,EPSG,10903,EPSG,2187,,0
EPSG,26766,NAD27 / Georgia East,,,EPSG,4497,EPSG,4267,EPSG,11001,EPSG,2189,,0
EPSG,26767,NAD27 / Georgia West,,,EPSG,4497,EPSG,4267,EPSG,11002,EPSG,2190,,0
EPSG,26768,NAD27 / Idaho East,,,EPSG,4497,EPSG,4267,EPSG,11101,EPSG,2192,,0
EPSG,26769,NAD27 / Idaho Central,,,EPSG,4497,EPSG,4267,EPSG,11102,EPSG,2191,,0
EPSG,26770,NAD27 / Idaho West,,,EPSG,4497,EPSG,4267,EPSG,11103,EPSG,2193,,0
EPSG,26771,NAD27 / Illinois East,,,EPSG,4497,EPSG,4267,EPSG,11201,EPSG,2194,,0
EPSG,26772,NAD27 / Illinois West,,,EPSG,4497,EPSG,4267,EPSG,11202,EPSG,2195,,0
EPSG,26773,NAD27 / Indiana East,,,EPSG,4497,EPSG,4267,EPSG,11301,EPSG,2196,,0
EPSG,26774,NAD27 / Indiana West,,,EPSG,4497,EPSG,4267,EPSG,11302,EPSG,2197,,0
EPSG,26775,NAD27 / Iowa North,,,EPSG,4497,EPSG,4267,EPSG,11401,EPSG,2198,,0
EPSG,26776,NAD27 / Iowa South,,,EPSG,4497,EPSG,4267,EPSG,11402,EPSG,2199,,0
EPSG,26777,NAD27 / Kansas North,,,EPSG,4497,EPSG,4267,EPSG,11501,EPSG,2200,,0
EPSG,26778,NAD27 / Kansas South,,,EPSG,4497,EPSG,4267,EPSG,11502,EPSG,2201,,0
EPSG,26779,NAD27 / Kentucky North,,,EPSG,4497,EPSG,4267,EPSG,11601,EPSG,2202,,0
EPSG,26780,NAD27 / Kentucky South,,,EPSG,4497,EPSG,4267,EPSG,11602,EPSG,2203,,0
EPSG,26781,NAD27 / Louisiana North,,,EPSG,4497,EPSG,4267,EPSG,11701,EPSG,2204,,0
EPSG,26782,NAD27 / Louisiana South,,,EPSG,4497,EPSG,4267,EPSG,11702,EPSG,2205,,0
EPSG,26783,NAD27 / Maine East,,,EPSG,4497,EPSG,4267,EPSG,11801,EPSG,2206,,0
EPSG,26784,NAD27 / Maine West,,,EPSG,4497,EPSG,4267,EPSG,11802,EPSG,2207,,0
EPSG,26785,NAD27 / Maryland,,,EPSG,4497,EPSG,4267,EPSG,11900,EPSG,1389,,0
EPSG,26786,NAD27 / Massachusetts Mainland,,,EPSG,4497,EPSG,4267,EPSG,12001,EPSG,2209,,0
EPSG,26787,NAD27 / Massachusetts Island,,,EPSG,4497,EPSG,4267,EPSG,12002,EPSG,2208,,0
EPSG,26791,NAD27 / Minnesota North,,,EPSG,4497,EPSG,4267,EPSG,12201,EPSG,2214,,0
EPSG,26792,NAD27 / Minnesota Central,,,EPSG,4497,EPSG,4267,EPSG,12202,EPSG,2213,,0
EPSG,26793,NAD27 / Minnesota South,,,EPSG,4497,EPSG,4267,EPSG,12203,EPSG,2215,,0
EPSG,26794,NAD27 / Mississippi East,,,EPSG,4497,EPSG,4267,EPSG,12301,EPSG,2216,,0
EPSG,26795,NAD27 / Mississippi West,,,EPSG,4497,EPSG,4267,EPSG,12302,EPSG,2217,,0
EPSG,26796,NAD27 / Missouri East,,,EPSG,4497,EPSG,4267,EPSG,12401,EPSG,2219,,0
EPSG,26797,NAD27 / Missouri Central,,,EPSG,4497,EPSG,4267,EPSG,12402,EPSG,2218,,0
EPSG,26798,NAD27 / Missouri West,,,EPSG,4497,EPSG,4267,EPSG,12403,EPSG,2220,,0
EPSG,26799,NAD27 / California zone VII,,,EPSG,4497,EPSG,4267,EPSG,10408,EPSG,2181,,0
EPSG,26801,NAD Michigan / Michigan East,,,EPSG,4497,EPSG,4268,EPSG,12101,EPSG,1720,,1
EPSG,26802,NAD Michigan / Michigan Old Central,,,EPSG,4497,EPSG,4268,EPSG,12102,EPSG,1721,,1
EPSG,26803,NAD Michigan / Michigan West,,,EPSG,4497,EPSG,4268,EPSG,12103,EPSG,3652,,1
EPSG,26811,NAD Michigan / Michigan North,,,EPSG,4497,EPSG,4268,EPSG,12111,EPSG,1723,,1
EPSG,26812,NAD Michigan / Michigan Central,,,EPSG,4497,EPSG,4268,EPSG,12112,EPSG,1724,,1
EPSG,26813,NAD Michigan / Michigan South,,,EPSG,4497,EPSG,4268,EPSG,12113,EPSG,1725,,1
EPSG,26814,NAD83 / Maine East (ftUS),,,EPSG,4499,EPSG,4269,EPSG,11833,EPSG,2206,,1
EPSG,26815,NAD83 / Maine West (ftUS),,,EPSG,4499,EPSG,4269,EPSG,11834,EPSG,2207,,1
EPSG,26819,NAD83 / Minnesota North (ftUS),,,EPSG,4499,EPSG,4269,EPSG,12234,EPSG,2214,,1
EPSG,26820,NAD83 / Minnesota Central (ftUS),,,EPSG,4499,EPSG,4269,EPSG,12235,EPSG,2213,,1
EPSG,26821,NAD83 / Minnesota South (ftUS),,,EPSG,4499,EPSG,4269,EPSG,12236,EPSG,2215,,1
EPSG,26822,NAD83 / Nebraska (ftUS),,,EPSG,4499,EPSG,4269,EPSG,15396,EPSG,1396,,1
EPSG,26823,NAD83 / West Virginia North (ftUS),,,EPSG,4499,EPSG,4269,EPSG,14733,EPSG,2264,,1
EPSG,26824,NAD83 / West Virginia South (ftUS),,,EPSG,4499,EPSG,4269,EPSG,14734,EPSG,2265,,1
EPSG,26825,NAD83(HARN) / Maine East (ftUS),,,EPSG,4499,EPSG,4152,EPSG,11833,EPSG,2206,,1
EPSG,26826,NAD83(HARN) / Maine West (ftUS),,,EPSG,4499,EPSG,4152,EPSG,11834,EPSG,2207,,1
EPSG,26830,NAD83(HARN) / Minnesota North (ftUS),,,EPSG,4499,EPSG,4152,EPSG,12234,EPSG,2214,,1
EPSG,26831,NAD83(HARN) / Minnesota Central (ftUS),,,EPSG,4499,EPSG,4152,EPSG,12235,EPSG,2213,,1
EPSG,26832,NAD83(HARN) / Minnesota South (ftUS),,,EPSG,4499,EPSG,4152,EPSG,12236,EPSG,2215,,1
EPSG,26833,NAD83(HARN) / Nebraska (ftUS),,,EPSG,4499,EPSG,4152,EPSG,15396,EPSG,1396,,1
EPSG,26834,NAD83(HARN) / West Virginia North (ftUS),,,EPSG,4499,EPSG,4152,EPSG,14733,EPSG,2264,,1
EPSG,26835,NAD83(HARN) / West Virginia South (ftUS),,,EPSG,4499,EPSG,4152,EPSG,14734,EPSG,2265,,1
EPSG,26836,NAD83(NSRS2007) / Maine East (ftUS),,,EPSG,4499,EPSG,4759,EPSG,11833,EPSG,2206,,1
EPSG,26837,NAD83(NSRS2007) / Maine West (ftUS),,,EPSG,4499,EPSG,4759,EPSG,11834,EPSG,2207,,1
EPSG,26841,NAD83(NSRS2007) / Minnesota North (ftUS),,,EPSG,4499,EPSG,4759,EPSG,12234,EPSG,2214,,1
EPSG,26842,NAD83(NSRS2007) / Minnesota Central (ftUS),,,EPSG,4499,EPSG,4759,EPSG,12235,EPSG,2213,,1
EPSG,26843,NAD83(NSRS2007) / Minnesota South (ftUS),,,EPSG,4499,EPSG,4759,EPSG,12236,EPSG,2215,,1
EPSG,26844,NAD83(NSRS2007) / Nebraska (ftUS),,,EPSG,4499,EPSG,4759,EPSG,15396,EPSG,1396,,1
EPSG,26845,NAD83(NSRS2007) / West Virginia North (ftUS),,,EPSG,4499,EPSG,4759,EPSG,14733,EPSG,2264,,1
EPSG,26846,NAD83(NSRS2007) / West Virginia South (ftUS),,,EPSG,4499,EPSG,4759,EPSG,14734,EPSG,2265,,1
EPSG,26847,NAD83 / Maine East (ftUS),,,EPSG,4497,EPSG,4269,EPSG,11833,EPSG,2206,,0
EPSG,26848,NAD83 / Maine West (ftUS),,,EPSG,4497,EPSG,4269,EPSG,11834,EPSG,2207,,0
EPSG,26849,NAD83 / Minnesota North (ftUS),,,EPSG,4497,EPSG,4269,EPSG,12234,EPSG,2214,,0
EPSG,26850,NAD83 / Minnesota Central (ftUS),,,EPSG,4497,EPSG,4269,EPSG,12235,EPSG,2213,,0
EPSG,26851,NAD83 / Minnesota South (ftUS),,,EPSG,4497,EPSG,4269,EPSG,12236,EPSG,2215,,0
EPSG,26852,NAD83 / Nebraska (ftUS),,,EPSG,4497,EPSG,4269,EPSG,15396,EPSG,1396,,0
EPSG,26853,NAD83 / West Virginia North (ftUS),,,EPSG,4497,EPSG,4269,EPSG,14735,EPSG,2264,,0
EPSG,26854,NAD83 / West Virginia South (ftUS),,,EPSG,4497,EPSG,4269,EPSG,14736,EPSG,2265,,0
EPSG,26855,NAD83(HARN) / Maine East (ftUS),,,EPSG,4497,EPSG,4152,EPSG,11833,EPSG,2206,,0
EPSG,26856,NAD83(HARN) / Maine West (ftUS),,,EPSG,4497,EPSG,4152,EPSG,11834,EPSG,2207,,0
EPSG,26857,NAD83(HARN) / Minnesota North (ftUS),,,EPSG,4497,EPSG,4152,EPSG,12234,EPSG,2214,,0
EPSG,26858,NAD83(HARN) / Minnesota Central (ftUS),,,EPSG,4497,EPSG,4152,EPSG,12235,EPSG,2213,,0
EPSG,26859,NAD83(HARN) / Minnesota South (ftUS),,,EPSG,4497,EPSG,4152,EPSG,12236,EPSG,2215,,0
EPSG,26860,NAD83(HARN) / Nebraska (ftUS),,,EPSG,4497,EPSG,4152,EPSG,15396,EPSG,1396,,0
EPSG,26861,NAD83(HARN) / West Virginia North (ftUS),,,EPSG,4497,EPSG,4152,EPSG,14735,EPSG,2264,,0
EPSG,26862,NAD83(HARN) / West Virginia South (ftUS),,,EPSG,4497,EPSG,4152,EPSG,14736,EPSG,2265,,0
EPSG,26863,NAD83(NSRS2007) / Maine East (ftUS),,,EPSG,4497,EPSG,4759,EPSG,11833,EPSG,2206,,0
EPSG,26864,NAD83(NSRS2007) / Maine West (ftUS),,,EPSG,4497,EPSG,4759,EPSG,11834,EPSG,2207,,0
EPSG,26865,NAD83(NSRS2007) / Minnesota North (ftUS),,,EPSG,4497,EPSG,4759,EPSG,12234,EPSG,2214,,0
EPSG,26866,NAD83(NSRS2007) / Minnesota Central (ftUS),,,EPSG,4497,EPSG,4759,EPSG,12235,EPSG,2213,,0
EPSG,26867,NAD83(NSRS2007) / Minnesota South (ftUS),,,EPSG,4497,EPSG,4759,EPSG,12236,EPSG,2215,,0
EPSG,26868,NAD83(NSRS2007) / Nebraska (ftUS),,,EPSG,4497,EPSG,4759,EPSG,15396,EPSG,1396,,0
EPSG,26869,NAD83(NSRS2007) / West Virginia North (ftUS),,,EPSG,4497,EPSG,4759,EPSG,14735,EPSG,2264,,0
EPSG,26870,NAD83(NSRS2007) / West Virginia South (ftUS),,,EPSG,4497,EPSG,4759,EPSG,14736,EPSG,2265,,0
EPSG,26891,NAD83(CSRS) / MTM zone 11,,,EPSG,4400,EPSG,4617,EPSG,17711,EPSG,1432,,0
EPSG,26892,NAD83(CSRS) / MTM zone 12,,,EPSG,4400,EPSG,4617,EPSG,17712,EPSG,1433,,0
EPSG,26893,NAD83(CSRS) / MTM zone 13,,,EPSG,4400,EPSG,4617,EPSG,17713,EPSG,1434,,0
EPSG,26894,NAD83(CSRS) / MTM zone 14,,,EPSG,4400,EPSG,4617,EPSG,17714,EPSG,1435,,0
EPSG,26895,NAD83(CSRS) / MTM zone 15,,,EPSG,4400,EPSG,4617,EPSG,17715,EPSG,1436,,0
EPSG,26896,NAD83(CSRS) / MTM zone 16,,,EPSG,4400,EPSG,4617,EPSG,17716,EPSG,1437,,0
EPSG,26897,NAD83(CSRS) / MTM zone 17,,,EPSG,4400,EPSG,4617,EPSG,17717,EPSG,1438,,0
EPSG,26898,NAD83(CSRS) / MTM zone 1,,,EPSG,4496,EPSG,4617,EPSG,17701,EPSG,2226,,0
EPSG,26899,NAD83(CSRS) / MTM zone 2,,,EPSG,4496,EPSG,4617,EPSG,17702,EPSG,2227,,0
EPSG,26901,NAD83 / UTM zone 1N,,,EPSG,4400,EPSG,4269,EPSG,16001,EPSG,3374,,0
EPSG,26902,NAD83 / UTM zone 2N,,,EPSG,4400,EPSG,4269,EPSG,16002,EPSG,3375,,0
EPSG,26903,NAD83 / UTM zone 3N,,,EPSG,4400,EPSG,4269,EPSG,16003,EPSG,2133,,0
EPSG,26904,NAD83 / UTM zone 4N,,,EPSG,4400,EPSG,4269,EPSG,16004,EPSG,3489,,0
EPSG,26905,NAD83 / UTM zone 5N,,,EPSG,4400,EPSG,4269,EPSG,16005,EPSG,3492,,0
EPSG,26906,NAD83 / UTM zone 6N,,,EPSG,4400,EPSG,4269,EPSG,16006,EPSG,2136,,0
EPSG,26907,NAD83 / UTM zone 7N,,,EPSG,4400,EPSG,4269,EPSG,16007,EPSG,3872,,0
EPSG,26908,NAD83 / UTM zone 8N,,,EPSG,4400,EPSG,4269,EPSG,16008,EPSG,3867,,0
EPSG,26909,NAD83 / UTM zone 9N,,,EPSG,4400,EPSG,4269,EPSG,16009,EPSG,3866,,0
EPSG,26910,NAD83 / UTM zone 10N,,,EPSG,4400,EPSG,4269,EPSG,16010,EPSG,3864,,0
EPSG,26911,NAD83 / UTM zone 11N,,,EPSG,4400,EPSG,4269,EPSG,16011,EPSG,3404,,0
EPSG,26912,NAD83 / UTM zone 12N,,,EPSG,4400,EPSG,4269,EPSG,16012,EPSG,3405,,0
EPSG,26913,NAD83 / UTM zone 13N,,,EPSG,4400,EPSG,4269,EPSG,16013,EPSG,3406,,0
EPSG,26914,NAD83 / UTM zone 14N,,,EPSG,4400,EPSG,4269,EPSG,16014,EPSG,3407,,0
EPSG,26915,NAD83 / UTM zone 15N,,,EPSG,4400,EPSG,4269,EPSG,16015,EPSG,3114,,0
EPSG,26916,NAD83 / UTM zone 16N,,,EPSG,4400,EPSG,4269,EPSG,16016,EPSG,3115,,0
EPSG,26917,NAD83 / UTM zone 17N,,,EPSG,4400,EPSG,4269,EPSG,16017,EPSG,3116,,0
EPSG,26918,NAD83 / UTM zone 18N,,,EPSG,4400,EPSG,4269,EPSG,16018,EPSG,3117,,0
EPSG,26919,NAD83 / UTM zone 19N,,,EPSG,4400,EPSG,4269,EPSG,16019,EPSG,3419,,0
EPSG,26920,NAD83 / UTM zone 20N,,,EPSG,4400,EPSG,4269,EPSG,16020,EPSG,3420,,0
EPSG,26921,NAD83 / UTM zone 21N,,,EPSG,4400,EPSG,4269,EPSG,16021,EPSG,2151,,0
EPSG,26922,NAD83 / UTM zone 22N,,,EPSG,4400,EPSG,4269,EPSG,16022,EPSG,2152,,0
EPSG,26923,NAD83 / UTM zone 23N,,,EPSG,4400,EPSG,4269,EPSG,16023,EPSG,2153,,0
EPSG,26929,NAD83 / Alabama East,,,EPSG,4499,EPSG,4269,EPSG,10131,EPSG,2154,,0
EPSG,26930,NAD83 / Alabama West,,,EPSG,4499,EPSG,4269,EPSG,10132,EPSG,2155,,0
EPSG,26931,NAD83 / Alaska zone 1,,,EPSG,4499,EPSG,4269,EPSG,15031,EPSG,2156,,0
EPSG,26932,NAD83 / Alaska zone 2,,,EPSG,4499,EPSG,4269,EPSG,15032,EPSG,2158,,0
EPSG,26933,NAD83 / Alaska zone 3,,,EPSG,4499,EPSG,4269,EPSG,15033,EPSG,2159,,0
EPSG,26934,NAD83 / Alaska zone 4,,,EPSG,4499,EPSG,4269,EPSG,15034,EPSG,2160,,0
EPSG,26935,NAD83 / Alaska zone 5,,,EPSG,4499,EPSG,4269,EPSG,15035,EPSG,2161,,0
EPSG,26936,NAD83 / Alaska zone 6,,,EPSG,4499,EPSG,4269,EPSG,15036,EPSG,2162,,0
EPSG,26937,NAD83 / Alaska zone 7,,,EPSG,4499,EPSG,4269,EPSG,15037,EPSG,2163,,0
EPSG,26938,NAD83 / Alaska zone 8,,,EPSG,4499,EPSG,4269,EPSG,15038,EPSG,2164,,0
EPSG,26939,NAD83 / Alaska zone 9,,,EPSG,4499,EPSG,4269,EPSG,15039,EPSG,2165,,0
EPSG,26940,NAD83 / Alaska zone 10,,,EPSG,4499,EPSG,4269,EPSG,15040,EPSG,2157,,0
EPSG,26941,NAD83 / California zone 1,,,EPSG,4499,EPSG,4269,EPSG,10431,EPSG,2175,,0
EPSG,26942,NAD83 / California zone 2,,,EPSG,4499,EPSG,4269,EPSG,10432,EPSG,2176,,0
EPSG,26943,NAD83 / California zone 3,,,EPSG,4499,EPSG,4269,EPSG,10433,EPSG,2177,,0
EPSG,26944,NAD83 / California zone 4,,,EPSG,4499,EPSG,4269,EPSG,10434,EPSG,2178,,0
EPSG,26945,NAD83 / California zone 5,,,EPSG,4499,EPSG,4269,EPSG,10435,EPSG,2182,,0
EPSG,26946,NAD83 / California zone 6,,,EPSG,4499,EPSG,4269,EPSG,10436,EPSG,2180,,0
EPSG,26948,NAD83 / Arizona East,,,EPSG,4499,EPSG,4269,EPSG,10231,EPSG,2167,,0
EPSG,26949,NAD83 / Arizona Central,,,EPSG,4499,EPSG,4269,EPSG,10232,EPSG,2166,,0
EPSG,26950,NAD83 / Arizona West,,,EPSG,4499,EPSG,4269,EPSG,10233,EPSG,2168,,0
EPSG,26951,NAD83 / Arkansas North,,,EPSG,4499,EPSG,4269,EPSG,10331,EPSG,2169,,0
EPSG,26952,NAD83 / Arkansas South,,,EPSG,4499,EPSG,4269,EPSG,10332,EPSG,2170,,0
EPSG,26953,NAD83 / Colorado North,,,EPSG,4499,EPSG,4269,EPSG,10531,EPSG,2184,,0
EPSG,26954,NAD83 / Colorado Central,,,EPSG,4499,EPSG,4269,EPSG,10532,EPSG,2183,,0
EPSG,26955,NAD83 / Colorado South,,,EPSG,4499,EPSG,4269,EPSG,10533,EPSG,2185,,0
EPSG,26956,NAD83 / Connecticut,,,EPSG,4499,EPSG,4269,EPSG,10630,EPSG,1377,,0
EPSG,26957,NAD83 / Delaware,,,EPSG,4499,EPSG,4269,EPSG,10730,EPSG,1378,,0
EPSG,26958,NAD83 / Florida East,,,EPSG,4499,EPSG,4269,EPSG,10931,EPSG,2186,,0
EPSG,26959,NAD83 / Florida West,,,EPSG,4499,EPSG,4269,EPSG,10932,EPSG,2188,,0
EPSG,26960,NAD83 / Florida North,,,EPSG,4499,EPSG,4269,EPSG,10933,EPSG,2187,,0
EPSG,26961,NAD83 / Hawaii zone 1,,,EPSG,4499,EPSG,4269,EPSG,15131,EPSG,1546,,0
EPSG,26962,NAD83 / Hawaii zone 2,,,EPSG,4499,EPSG,4269,EPSG,15132,EPSG,1547,,0
EPSG,26963,NAD83 / Hawaii zone 3,,,EPSG,4499,EPSG,4269,EPSG,15133,EPSG,1548,,0
EPSG,26964,NAD83 / Hawaii zone 4,,,EPSG,4499,EPSG,4269,EPSG,15134,EPSG,1549,,0
EPSG,26965,NAD83 / Hawaii zone 5,,,EPSG,4499,EPSG,4269,EPSG,15135,EPSG,1550,,0
EPSG,26966,NAD83 / Georgia East,,,EPSG,4499,EPSG,4269,EPSG,11031,EPSG,2189,,0
EPSG,26967,NAD83 / Georgia West,,,EPSG,4499,EPSG,4269,EPSG,11032,EPSG,2190,,0
EPSG,26968,NAD83 / Idaho East,,,EPSG,4499,EPSG,4269,EPSG,11131,EPSG,2192,,0
EPSG,26969,NAD83 / Idaho Central,,,EPSG,4499,EPSG,4269,EPSG,11132,EPSG,2191,,0
EPSG,26970,NAD83 / Idaho West,,,EPSG,4499,EPSG,4269,EPSG,11133,EPSG,2193,,0
EPSG,26971,NAD83 / Illinois East,,,EPSG,4499,EPSG,4269,EPSG,11231,EPSG,2194,,0
EPSG,26972,NAD83 / Illinois West,,,EPSG,4499,EPSG,4269,EPSG,11232,EPSG,2195,,0
EPSG,26973,NAD83 / Indiana East,,,EPSG,4499,EPSG,4269,EPSG,11331,EPSG,2196,,0
EPSG,26974,NAD83 / Indiana West,,,EPSG,4499,EPSG,4269,EPSG,11332,EPSG,2197,,0
EPSG,26975,NAD83 / Iowa North,,,EPSG,4499,EPSG,4269,EPSG,11431,EPSG,2198,,0
EPSG,26976,NAD83 / Iowa South,,,EPSG,4499,EPSG,4269,EPSG,11432,EPSG,2199,,0
EPSG,26977,NAD83 / Kansas North,,,EPSG,4499,EPSG,4269,EPSG,11531,EPSG,2200,,0
EPSG,26978,NAD83 / Kansas South,,,EPSG,4499,EPSG,4269,EPSG,11532,EPSG,2201,,0
EPSG,26979,NAD83 / Kentucky North,,,EPSG,4499,EPSG,4269,EPSG,11631,EPSG,2202,,1
EPSG,26980,NAD83 / Kentucky South,,,EPSG,4499,EPSG,4269,EPSG,11632,EPSG,2203,,0
EPSG,26981,NAD83 / Louisiana North,,,EPSG,4499,EPSG,4269,EPSG,11731,EPSG,2204,,0
EPSG,26982,NAD83 / Louisiana South,,,EPSG,4499,EPSG,4269,EPSG,11732,EPSG,2529,,0
EPSG,26983,NAD83 / Maine East,,,EPSG,4499,EPSG,4269,EPSG,11831,EPSG,2206,,0
EPSG,26984,NAD83 / Maine West,,,EPSG,4499,EPSG,4269,EPSG,11832,EPSG,2207,,0
EPSG,26985,NAD83 / Maryland,,,EPSG,4499,EPSG,4269,EPSG,11930,EPSG,1389,,0
EPSG,26986,NAD83 / Massachusetts Mainland,,,EPSG,4499,EPSG,4269,EPSG,12031,EPSG,2209,,0
EPSG,26987,NAD83 / Massachusetts Island,,,EPSG,4499,EPSG,4269,EPSG,12032,EPSG,2208,,0
EPSG,26988,NAD83 / Michigan North,,,EPSG,4499,EPSG,4269,EPSG,12141,EPSG,1723,,0
EPSG,26989,NAD83 / Michigan Central,,,EPSG,4499,EPSG,4269,EPSG,12142,EPSG,1724,,0
EPSG,26990,NAD83 / Michigan South,,,EPSG,4499,EPSG,4269,EPSG,12143,EPSG,1725,,0
EPSG,26991,NAD83 / Minnesota North,,,EPSG,4499,EPSG,4269,EPSG,12231,EPSG,2214,,0
EPSG,26992,NAD83 / Minnesota Central,,,EPSG,4499,EPSG,4269,EPSG,12232,EPSG,2213,,0
EPSG,26993,NAD83 / Minnesota South,,,EPSG,4499,EPSG,4269,EPSG,12233,EPSG,2215,,0
EPSG,26994,NAD83 / Mississippi East,,,EPSG,4499,EPSG,4269,EPSG,12331,EPSG,2216,,0
EPSG,26995,NAD83 / Mississippi West,,,EPSG,4499,EPSG,4269,EPSG,12332,EPSG,2217,,0
EPSG,26996,NAD83 / Missouri East,,,EPSG,4499,EPSG,4269,EPSG,12431,EPSG,2219,,0
EPSG,26997,NAD83 / Missouri Central,,,EPSG,4499,EPSG,4269,EPSG,12432,EPSG,2218,,0
EPSG,26998,NAD83 / Missouri West,,,EPSG,4499,EPSG,4269,EPSG,12433,EPSG,2220,,0
EPSG,27037,Nahrwan 1967 / UTM zone 37N,,,EPSG,4400,EPSG,4270,EPSG,16037,EPSG,3387,,1
EPSG,27038,Nahrwan 1967 / UTM zone 38N,,,EPSG,4400,EPSG,4270,EPSG,16038,EPSG,3386,,1
EPSG,27039,Nahrwan 1967 / UTM zone 39N,,,EPSG,4400,EPSG,4270,EPSG,16039,EPSG,1749,,0
EPSG,27040,Nahrwan 1967 / UTM zone 40N,,,EPSG,4400,EPSG,4270,EPSG,16040,EPSG,1750,,0
EPSG,27120,Naparima 1972 / UTM zone 20N,,,EPSG,4400,EPSG,4271,EPSG,16020,EPSG,1322,,0
EPSG,27200,NZGD49 / New Zealand Map Grid,,,EPSG,4400,EPSG,4272,EPSG,19917,EPSG,3973,,0
